id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
CH92442,"Basel, Morgartenring",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4b41fe96f789d95b8d39aeb6bdd2a98ca2ae0020,CH19573,"Basel, Morgartenring (Vzw Ost)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/38f5a151800ad29dcc731a6edc4240bec1c33fc8,31.3
CH19504,"Zürich, Hardturm (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/82a3901b7279e874e20fbedf2b7a2a7e66e9a08d,CH91178,"Zürich, Hardturm",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d23f64613abb6f18059f5af22d03f9beea9915d1,31.3
CH91190,"Zürich, Heuried",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/034a83693343ec860d6846b75bed1c69a919aee4,CH19506,"Zürich, Heuried (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d4494e71dcd6540cd8be267d645b43d3d9344de7,31.4
CH00016,Basel St. Johann,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6d17f71a3fe27e82bfa6c9f9bcf26288699a7331,CH92322,"Basel, Bahnhof St. Johann",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/832d02df8f8377e76796967834027a6331d3f165,31.4
CH19562,"Basel, Depot Wiesenplatz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d1e56beeaff4016915a07a5de303b58bbf361193,CH19563,"Basel, Depot Wiesenplatz (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6af49bd9077f93384919fbb533b4130d27933f44,31.5
CH18338,Kerzers West (Abzw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8147856d234f18d9479402a4528e69fe8caf8ff8,CH15334,Kerzers Süd (Abzw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f992635bf9157d1bc0b788f3de3f3ef498609085,31.8
CH03006,Zürich Oerlikon,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0fb2a2e1fc271b4c0aee4c1c3e257612e9eda175,CH19489,"Zürich Oerlikon, Bahnhof (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/503814a64b7f91226fb416b298077356df37e7d5,31.9
CH19533,Arlesheim Dorf (Vzw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1c625dc2fdf06c41f814094b07335d7bb411a78c,CH19534,Arlesheim Dorf (Wds),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e706dfdc5d773dafed8fa46a26ad14793e8c1c8b,32.0
CH19511,"Zürich, Laubegg (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/499c4b25d059edb4cb95f647b4ae342cb60f9e86,CH19510,"Zürich, Laubegg (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2c28f2de85be40f2f9433e4153a395c2e9602d17,32.0
CH19577,"Basel, MParc (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0b627cfd5e533bd6e172e55e8b439e78b3069e9b,CH88776,"Basel, MParc",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0e1c8f0566c09621a0bc3b192710c5db69df085e,32.0
CH91064,"Zürich Selnau, Bahnhof",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8167e25d23e8053f665139116d15a3bed8a751cf,CH19109,Zürich Selnau (Km-Sprung),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/dbc58fa0791f6af0cc18b5129921938af98a0341,32.5
CH19588,Lausanne-Flon (m1),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0bfc2ca227eb889c345b46348772953847cd5229,CH19589,Lausanne-Flon (m2),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d3319498c6991db5e4db570859deb348b6a8518a,32.8
CH01605,Visp,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cfaba34dd9feaf287c802d065c1bec0b84ab2fd4,CH01640,Visp MGB-bvz,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f753639f604c59fa59a508feb562b2bb724f467d,33.0
CH03147,Stettbach,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/da9b06e8c40cee87d49290e789b402b2087e1a3a,CH91065,"Stettbach, Bahnhof",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a2ba65f9f54b40245a815e21d6319c8ad25def24,33.3
CH03003,Zürich Stadelhofen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6dbdf919267909c0fc70954c7e8b2bb390f7d1c3,CH03059,Zürich Stadelhofen FB,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b01a0ab3f082de7e69f6fb3ec17baefd90f32ca9,33.6
CH05045,Luzern Einfahrt (Abzw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/55a88caa79c9276be48066e099304f7812734488,CH18891,Luzern Einfahrt zb,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2c0bb1f5dd2a952a49b344eec6fd9434aa226ae5,34.0
CH01112,Chavornay,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a417a42d0ed6972b850ae96a48fc16ae55938a47,CH07443,Chavornay-Industrie,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c34f469eadaef517c989409dfb02423e6639a0fa,34.4
CH19403,"Bern, Wallgasse (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/042f0370e5733ec8b9ef5eca6bc0c9a54a8d89ef,CH19361,"Bern, Bundesgasse (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b9c8415948870409f97c28713bed899280ccd39c,34.6
CH19364,"Bern, Eigerplatz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b8296d53ceb65210229192ea0d87013a0274d677,CH71393,"Bern, Eigerplatz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2f6c015db1a97954d54577be0128dc25f3fb8b37,34.6
CH03508,Dietikon,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/286cfbf22a2ea85129f745185943c4a255e3f5f6,CH87020,"Dietikon, Bahnhof",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0d17a050288ca6927e70f4f5b5643d974ee9c83e,35.8
CH19501,"Zürich, Frankental (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4cdf4990099da2d8c5ff37acd72871095801675d,CH91136,"Zürich, Frankental",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b38b108530bc5af4df403f797b40267ad2458ae0,36.0
CH92442,"Basel, Morgartenring",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4b41fe96f789d95b8d39aeb6bdd2a98ca2ae0020,CH19575,"Basel, Morgartenring (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/61888513f2a81a71f43176cd26ec9daf23ffb9a3,36.1
CH01094,Apples,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/978962ef397edfbb334bcbacb584aa0b685c842b,CH19322,Apples nord,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6a1350c67d02d39a7ae63afff68e20f50f56ed6d,36.2
CH87907,"Genève, Plainpalais",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/34ebcce8640625bc942a56c377db6adb0001d1ab,CH19465,"Genève, Plainpalais nord (bif)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b3402688c1712b9a1b7ff7a7d40afd749c9b4fcc,36.3
CH01037,Morges,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e530c9886e83df88b103110992fe6e78ee066429,CH19319,Morges [voie 5-6],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4aa3c67b2511fd06a5e4a930d49e5ff7ecd55110,36.4
CH19527,"Zürich, Stauffacher (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2d471da91a6e2b91881e611e275711979fc5973d,CH91381,"Zürich, Stauffacher",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/98b9b9861842845df71855a2f957398b62515f48,36.7
CH19481,"Zürich, Messe/Hallenst. (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a471c850628fa88e22cce1965b133697bc70c659,CH19516,"Zürich, Messe/Hallenst. (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7f5e2c47bf29b661513c59c7ba00b97a73f36503,37.2
CH92337,"Muttenz, Wartenberg Schlaufe",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1042da0db323e938c7d71222bd54be7a2b820f01,CH19542,"Muttenz, Wartenberg (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d6c9a5ea8de8db3446d5086711be982f40a741d3,37.4
CH19573,"Basel, Morgartenring (Vzw Ost)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/38f5a151800ad29dcc731a6edc4240bec1c33fc8,CH19575,"Basel, Morgartenring (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/61888513f2a81a71f43176cd26ec9daf23ffb9a3,37.5
CH08054,Worblaufen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b176abc26096bd8084e2a4231b8c56656fa59355,CH19326,Worblaufen [Gleis 1-2],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8d54f2c1c7e8fc66f54c55a9e54b3872cba895ff,37.5
CH19409,"Bern, Bümpliz (Wds)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/013b39319be3c541d461786d580e12456cbe4baf,CH90044,"Bern, Bümpliz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/479257329d3e350ec628e5925286c89fd5fef996,37.8
CH87907,"Genève, Plainpalais",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/34ebcce8640625bc942a56c377db6adb0001d1ab,CH19466,"Genève, Plainpalais sud (bif)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/66681e755d355aad1c84725313742895686bbb42,38.3
CH91058,"Zürich Enge, Bahnhof",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c51df4f0416e1e313cc0710eeb2ac62ca9aa2835,CH19487,"Zürich Enge, Bf (Vzw Süd)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5535f7bf8dce87e843788a4ec8ec10539472e623,38.7
CH19312,Tavannes [voie étroite],http://data.europa.eu/949/functionalInfrastructure/operationalPoints/02904d9ec7e01d114183c1228bcf1fa582b1550c,CH00100,Tavannes,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6213ce290226e560f49d4ff8cc42daeba738a7e7,38.7
CH00254,"Basel, Wiesenplatz",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1d9e50dafe80fd4ac112e094fd1bf31b96f3325e,CH19582,"Basel, Wiesenplatz (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b2cfdef99c03cbf27a82d5a3ad1ee5d272a3d79b,39.2
CH76195,"Zürich, Opernhaus",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0db1e6f2ef10ac558078b871ed1a39d242149073,CH19520,"Zürich, Opernhaus (Vzw)",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/528224af1e27b4f6674effbdc6659bf367d34c69,39.2
